Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_003,SE_T051_001,SE_T051_002,SE_T051_003,SE_T051_004,SE_T051_005,SE_T051_006,SE_T051_007,SE_T051_008,SE_T051_009,SE_T051_010,SE_T051_011,SE_T051_012,SE_T051_013,SE_T051_014,SE_T052_001,SE_T052_002,SE_T052_003,SE_T052_004,SE_T052_005,SE_T052_006,SE_T052_007,SE_T052_008,SE_T052_009,SE_T052_010,SE_T052_011,SE_T052_012,SE_T052_013,SE_T052_014,SE_T054_001,SE_T054_002,SE_T054_003,SE_T054_004,SE_T054_005,SE_T054_006,SE_T055_001,SE_T055_002,SE_T055_003,SE_T055_004,SE_T055_005,SE_T055_006
53023,05000US53023,"Garfield County, Washington","Garfield County, Washington",wa,50,0,ACSSF,24,,,,,53,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2240,2240,3.151883,710.6863754,487,120,45,3,19,6,2,9,40,63,30,86,20,44,498,89,113,10,0,25,11,94,66,82,3,0,2,3,487,248,108,120,11,0,498,171,187,114,26,0
53025,05000US53025,"Grant County, Washington","Grant County, Washington",wa,50,0,ACSSF,25,,,,,53,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91458,91458,34.13232,2679.513215,21255,2900,2075,29,482,340,931,156,1593,626,4886,2360,2082,2795,16268,1306,3466,1007,135,1101,690,1381,1406,3243,1682,41,392,418,21255,15549,3065,2176,433,32,16268,9006,5041,1194,981,46
53027,05000US53027,"Grays Harbor County, Washington","Grays Harbor County, Washington",wa,50,0,ACSSF,26,,,,,53,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71734,71734,37.71451,1902.026542,13322,1151,1489,98,875,608,899,323,1129,474,582,2316,1240,2138,12762,1241,2762,550,169,1112,552,1371,1266,2954,35,108,289,353,13322,8539,2553,1622,605,3,12762,6871,3362,1015,1485,29
53029,05000US53029,"Island County, Washington","Island County, Washington",wa,50,0,ACSSF,27,,,,,53,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78951,78951,378.755,208.4487187,15877,2140,2637,145,716,541,1034,268,1372,901,71,3499,1175,1378,15904,2083,4375,505,109,1132,536,1233,1554,3281,17,305,329,445,15877,9461,3715,2102,562,37,15904,8309,4081,1987,1441,86
53031,05000US53031,"Jefferson County, Washington","Jefferson County, Washington",wa,50,0,ACSSF,28,,,,,53,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29978,29978,16.62028,1803.700144,5594,605,1076,108,195,281,249,144,844,247,106,916,365,458,5581,681,1211,260,30,395,313,437,621,1188,3,127,140,175,5594,2815,888,1441,450,0,5581,2475,1123,1265,697,21
53033,05000US53033,"King County, Washington","King County, Washington",wa,50,0,ACSSF,29,,,,,53,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008997,2008997,949.626,2115.566522,565938,112554,162308,3150,11026,29420,19008,8783,56690,36988,2503,53386,30301,39821,484248,92535,142066,14287,3245,29581,13450,32262,49054,82703,602,2979,12305,9179,565938,415294,58062,59180,32728,674,484248,303088,74446,44981,60962,771
53035,05000US53035,"Kitsap County, Washington","Kitsap County, Washington",wa,50,0,ACSSF,30,,,,,53,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,253614,253614,642.1562,394.9412831,56088,8268,11960,384,2450,2787,2252,1188,4420,3859,252,9681,4015,4572,51242,6802,13718,2228,444,3328,1435,3719,5648,10635,49,804,1170,1262,56088,30276,16987,6317,2454,54,51242,26390,12352,5242,7219,39
53037,05000US53037,"Kittitas County, Washington","Kittitas County, Washington",wa,50,0,ACSSF,31,,,,,53,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41705,41705,18.15415,2297.270826,10112,1297,1927,124,408,754,397,223,917,422,329,1545,473,1296,9170,1120,2239,291,44,1061,470,709,1058,1552,121,111,103,291,10112,5836,2438,1411,397,30,9170,4677,2874,889,716,14
53039,05000US53039,"Klickitat County, Washington","Klickitat County, Washington",wa,50,0,ACSSF,32,,,,,53,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20668,20668,11.04465,1871.313319,4280,655,676,2,90,149,156,95,359,140,313,880,374,391,3651,367,854,100,6,336,143,282,363,828,164,15,114,79,4280,2748,827,579,117,9,3651,2064,842,411,321,13
53041,05000US53041,"Lewis County, Washington","Lewis County, Washington",wa,50,0,ACSSF,33,,,,,53,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75382,75382,31.37253,2402.802422,15107,1447,1590,4,524,380,843,133,1396,723,807,2891,1730,2639,13749,1323,2680,792,118,1430,394,1250,1600,3096,177,47,382,460,15107,10548,2190,1813,494,62,13749,8079,3144,1199,1289,38
53043,05000US53043,"Lincoln County, Washington","Lincoln County, Washington",wa,50,0,ACSSF,34,,,,,53,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10409,10409,4.505097,2310.494127,2295,576,224,6,59,76,82,21,90,86,232,470,145,228,1972,215,465,73,16,116,79,167,198,517,31,2,16,77,2295,1293,439,483,65,15,1972,918,665,234,148,7
53045,05000US53045,"Mason County, Washington","Mason County, Washington",wa,50,0,ACSSF,35,,,,,53,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60728,60728,63.29676,959.4171278,11472,1182,1342,77,661,407,663,276,891,581,936,2278,1105,1073,10486,1440,1937,669,182,666,411,1073,1133,2258,67,107,241,302,11472,6674,2702,1730,355,11,10486,5559,2699,1049,1162,17
53047,05000US53047,"Okanogan County, Washington","Okanogan County, Washington",wa,50,0,ACSSF,36,,,,,53,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41241,41241,7.828621,5267.977779,8787,1301,988,93,514,289,584,126,706,340,1080,1580,438,748,7532,719,2027,249,57,630,311,639,635,1434,307,44,216,264,8787,5075,1899,1469,330,14,7532,3629,2298,799,770,36
53049,05000US53049,"Pacific County, Washington","Pacific County, Washington",wa,50,0,ACSSF,37,,,,,53,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20665,20665,22.15711,932.6577884,3912,505,366,6,170,149,232,57,233,133,333,700,423,605,3566,331,856,290,59,260,178,318,386,645,83,10,58,92,3912,2297,700,666,241,8,3566,1703,1041,375,447,0
53051,05000US53051,"Pend Oreille County, Washington","Pend Oreille County, Washington",wa,50,0,ACSSF,38,,,,,53,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12965,12965,9.260785,1399.989239,2289,272,322,14,59,144,91,22,177,149,87,511,196,245,1857,250,478,204,21,187,79,131,119,275,5,6,43,59,2289,1415,543,239,77,15,1857,791,543,238,269,16
53053,05000US53053,"Pierce County, Washington","Pierce County, Washington",wa,50,0,ACSSF,39,,,,,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812689,812689,486.7836,1669.50788,185794,26461,28393,1320,7047,7277,7744,2867,19509,13001,1207,34425,14229,22314,171474,22767,41544,7909,2256,12591,4575,12854,19396,36853,224,1353,4835,4317,185794,125100,31159,19303,9982,250,171474,104365,35462,12448,19073,126
53055,05000US53055,"San Juan County, Washington","San Juan County, Washington",wa,50,0,ACSSF,40,,,,,53,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15847,15847,91.11937,173.914727,3896,692,652,9,82,271,282,87,243,151,65,934,167,261,3781,601,905,141,26,338,265,268,398,658,26,42,80,33,3896,1987,455,1196,238,20,3781,1860,541,926,439,15
53057,05000US53057,"Skagit County, Washington","Skagit County, Washington",wa,50,0,ACSSF,41,,,,,53,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118364,118364,68.37096,1731.20298,27132,3551,3957,124,901,1212,1342,562,2699,1180,698,4835,2910,3161,23467,3119,5220,1081,216,1698,1086,1802,3133,4507,239,228,632,506,27132,18541,3918,3533,1131,9,23467,14009,4567,2568,2272,51
53059,05000US53059,"Skamania County, Washington","Skamania County, Washington",wa,50,0,ACSSF,42,,,,,53,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11194,11194,6.760981,1655.676996,2633,401,477,0,57,101,143,46,192,98,41,450,297,330,2026,378,445,60,9,118,47,121,290,416,29,17,28,68,2633,1665,473,325,162,8,2026,1157,400,194,271,4
53061,05000US53061,"Snohomish County, Washington","Snohomish County, Washington",wa,50,0,ACSSF,43,,,,,53,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735351,735351,352.3022,2087.273547,192968,30155,38486,1580,5624,8436,7625,3184,19404,12179,1288,33541,17282,14184,165781,24831,39910,7818,1221,11078,4486,12523,18484,34495,398,1782,5341,3414,192968,143472,21125,19171,8934,266,165781,107957,26120,13960,17507,237
53063,05000US53063,"Spokane County, Washington","Spokane County, Washington",wa,50,0,ACSSF,44,,,,,53,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476950,476950,270.4118,1763.791437,109610,15793,20079,939,3282,5773,4761,2170,13452,8452,517,14513,9027,10852,101674,12445,26574,5356,855,7126,3183,7714,12203,21388,154,627,2358,1691,109610,75034,15820,12120,6440,196,101674,63684,17603,7208,13000,179
53065,05000US53065,"Stevens County, Washington","Stevens County, Washington",wa,50,0,ACSSF,45,,,,,53,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43541,43541,17.57269,2477.764709,8494,972,1200,32,444,206,353,87,719,385,291,2041,693,1071,7861,1060,1861,371,41,615,317,514,820,1750,10,69,228,205,8494,5086,1535,1397,440,36,7861,4318,1902,768,834,39
53067,05000US53067,"Thurston County, Washington","Thurston County, Washington",wa,50,0,ACSSF,46,,,,,53,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259330,259330,359.202,721.9614485,58378,9412,12127,441,2225,2370,2222,1077,5479,4854,646,9280,3253,4992,58929,9865,15425,2144,452,3961,1364,4480,5400,13247,278,375,804,1134,58378,32072,17653,5764,2755,134,58929,27672,19897,5343,5906,111
53069,05000US53069,"Wahkiakum County, Washington","Wahkiakum County, Washington",wa,50,0,ACSSF,47,,,,,53,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4016,4016,15.2482,263.3752805,634,33,119,0,33,4,4,0,6,5,77,176,88,89,657,85,124,56,10,39,35,21,60,155,14,0,22,36,634,388,121,122,3,0,657,357,204,75,21,0
53071,05000US53071,"Walla Walla County, Washington","Walla Walla County, Washington",wa,50,0,ACSSF,48,,,,,53,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59476,59476,46.82674,1270.129029,13700,1674,2578,58,790,739,850,163,1051,964,918,2037,678,1200,12343,1227,3398,570,152,640,377,1233,1091,2726,241,42,265,381,13700,8109,2441,1656,1479,15,12343,6651,2673,1192,1819,8
53073,05000US53073,"Whatcom County, Washington","Whatcom County, Washington",wa,50,0,ACSSF,49,,,,,53,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204855,204855,97.23252,2106.856748,51393,8075,8376,332,1764,2879,2518,992,5411,3234,1767,7648,4291,4106,45334,5647,11363,2251,480,3683,1471,3576,4873,9295,432,170,1108,985,51393,34440,7749,7077,2020,107,45334,26418,9150,4252,5398,116
53075,05000US53075,"Whitman County, Washington","Whitman County, Washington",wa,50,0,ACSSF,50,,,,,53,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46003,46003,21.30667,2159.089491,11225,1805,3548,62,251,840,505,222,730,863,340,966,481,612,9653,1111,3259,269,92,1039,159,683,851,1786,79,68,157,100,11225,5157,4280,1173,612,3,9653,4356,4206,537,546,8
53077,05000US53077,"Yakima County, Washington","Yakima County, Washington",wa,50,0,ACSSF,51,,,,,53,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246402,246402,57.36421,4295.395864,54144,5729,5559,314,1447,2005,2719,678,4523,3224,8711,7193,4512,7530,45983,3912,9706,2224,271,2845,1403,3752,4519,9207,4169,144,1575,2256,54144,40282,6268,4852,2688,54,45983,29020,8901,3190,4710,162
54001,05000US54001,"Barbour County, West Virginia","Barbour County, West Virginia",wv,50,0,ACSSF,13,,,,,54,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16723,16723,49.03257,341.0590381,3195,206,328,0,91,140,190,65,242,260,20,890,323,440,2956,161,662,226,17,222,128,209,400,733,0,0,111,87,3195,2191,512,302,190,0,2956,1965,572,104,315,0
54003,05000US54003,"Berkeley County, West Virginia","Berkeley County, West Virginia",wv,50,0,ACSSF,14,,,,,54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107324,107324,334.1946,321.1421953,25071,2658,3748,163,1341,955,655,244,2242,1982,100,4582,2559,3842,23670,2657,6443,1021,322,1633,689,1337,2801,5122,0,140,664,841,25071,16985,5116,1980,962,28,23670,14182,6057,1389,2023,19
54005,05000US54005,"Boone County, West Virginia","Boone County, West Virginia",wv,50,0,ACSSF,15,,,,,54,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24257,24257,48.36472,501.5432905,4438,379,530,49,260,154,95,4,332,189,39,1471,180,756,3635,198,1143,287,70,283,114,279,323,831,0,36,20,51,4438,3554,545,263,76,0,3635,2422,950,97,166,0
54007,05000US54007,"Braxton County, West Virginia","Braxton County, West Virginia",wv,50,0,ACSSF,16,,,,,54,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14492,14492,28.37052,510.8119667,2828,241,261,3,123,149,166,52,298,92,89,698,146,510,2316,158,579,45,16,226,212,192,261,511,0,3,87,26,2828,2084,376,234,111,23,2316,1364,646,104,196,6
54009,05000US54009,"Brooke County, West Virginia","Brooke County, West Virginia",wv,50,0,ACSSF,17,,,,,54,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23787,23787,266.6567,89.20457701,5195,496,569,9,267,271,315,186,217,382,12,1196,595,680,4836,492,1367,228,11,299,158,454,500,1141,0,0,141,45,5195,3899,746,294,254,2,4836,3399,849,155,433,0
54011,05000US54011,"Cabell County, West Virginia","Cabell County, West Virginia",wv,50,0,ACSSF,18,,,,,54,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96826,96826,344.5549,281.0176171,20669,2326,4570,210,468,1318,989,428,2805,1878,43,2180,1442,2012,19691,1725,6411,963,74,1611,412,992,2834,4163,0,50,248,208,20669,14513,3212,1567,1375,2,19691,12572,3902,750,2454,13
54013,05000US54013,"Calhoun County, West Virginia","Calhoun County, West Virginia",wv,50,0,ACSSF,19,,,,,54,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7583,7583,27.15495,279.2492815,1419,96,203,12,26,13,23,23,59,69,18,638,94,145,1124,10,283,91,0,99,24,54,180,287,0,31,41,24,1419,1069,226,116,8,0,1124,721,277,40,52,34
54015,05000US54015,"Clay County, West Virginia","Clay County, West Virginia",wv,50,0,ACSSF,20,,,,,54,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9226,9226,26.98433,341.902137,1679,69,181,15,51,31,111,9,54,103,34,637,177,207,1356,179,361,126,47,84,106,113,64,234,11,0,0,31,1679,1216,215,152,66,30,1356,486,542,92,236,0
54017,05000US54017,"Doddridge County, West Virginia","Doddridge County, West Virginia",wv,50,0,ACSSF,21,,,,,54,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8282,8282,25.90392,319.7199802,1685,118,169,8,50,44,76,0,95,52,31,672,155,215,1174,80,282,76,10,102,19,62,187,282,0,30,38,6,1685,1185,210,218,72,0,1174,602,366,80,126,0
54019,05000US54019,"Fayette County, West Virginia","Fayette County, West Virginia",wv,50,0,ACSSF,22,,,,,54,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45709,45709,69.09382,661.5497647,8581,903,1006,194,411,207,424,87,968,522,61,2229,620,949,7036,577,1442,568,137,580,244,550,1222,1433,0,49,60,174,8581,6191,1718,485,187,0,7036,4794,1554,339,338,11
54021,05000US54021,"Gilmer County, West Virginia","Gilmer County, West Virginia",wv,50,0,ACSSF,23,,,,,54,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8706,8706,25.71916,338.5025351,1572,211,203,0,106,137,59,13,97,62,8,462,82,132,1380,78,409,64,16,84,90,134,144,308,0,13,12,28,1572,989,404,122,36,21,1380,716,495,65,104,0
54023,05000US54023,"Grant County, West Virginia","Grant County, West Virginia",wv,50,0,ACSSF,24,,,,,54,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11829,11829,24.77935,477.3733191,2594,203,231,8,44,59,59,1,179,101,37,682,355,635,2426,135,468,118,5,144,92,204,344,529,0,37,293,57,2594,1946,303,310,35,0,2426,1595,466,161,204,0
54025,05000US54025,"Greenbrier County, West Virginia","Greenbrier County, West Virginia",wv,50,0,ACSSF,25,,,,,54,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35639,35639,34.95497,1019.569005,7431,1045,888,18,241,264,390,189,595,321,146,1684,725,925,6910,731,1883,221,62,510,401,540,835,1396,52,95,140,44,7431,5220,1028,899,283,1,6910,4390,1323,607,575,15
54027,05000US54027,"Hampshire County, West Virginia","Hampshire County, West Virginia",wv,50,0,ACSSF,26,,,,,54,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23674,23674,36.97625,640.2487363,4965,300,314,0,106,70,276,54,380,305,169,1347,856,788,3978,156,773,223,130,206,154,393,597,857,0,7,225,257,4965,3804,473,603,85,0,3978,2207,998,297,476,0
54029,05000US54029,"Hancock County, West Virginia","Hancock County, West Virginia",wv,50,0,ACSSF,27,,,,,54,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30369,30369,367.6219,82.60934027,6793,588,794,5,274,318,272,174,383,516,20,1337,1034,1078,6460,502,1792,469,55,509,214,267,674,1539,11,0,341,87,6793,5422,729,428,214,0,6460,4326,982,280,872,0
54031,05000US54031,"Hardy County, West Virginia","Hardy County, West Virginia",wv,50,0,ACSSF,28,,,,,54,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13955,13955,23.9648,582.3123567,3319,416,196,25,94,70,150,1,210,123,122,695,582,635,2855,145,419,166,100,361,134,201,264,444,27,10,478,106,3319,2409,472,363,66,9,2855,2077,428,204,139,7
54033,05000US54033,"Harrison County, West Virginia","Harrison County, West Virginia",wv,50,0,ACSSF,29,,,,,54,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69069,69069,166.0282,416.0076108,16018,1718,2412,150,678,695,810,96,1601,1122,38,3302,1338,2058,13593,1493,3853,863,124,926,507,687,1759,2942,2,47,274,116,16018,10846,2798,1587,777,10,13593,8381,3138,730,1319,25
54035,05000US54035,"Jackson County, West Virginia","Jackson County, West Virginia",wv,50,0,ACSSF,30,,,,,54,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29229,29229,62.94637,464.347702,5810,590,679,8,83,99,382,9,536,550,8,1553,648,665,4873,354,1504,399,0,320,173,289,633,998,0,0,91,112,5810,4163,827,634,176,10,4873,2910,1173,295,495,0
54037,05000US54037,"Jefferson County, West Virginia","Jefferson County, West Virginia",wv,50,0,ACSSF,31,,,,,54,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54650,54650,260.6917,209.6346022,13872,2152,3188,38,579,479,644,387,1058,863,110,2349,811,1214,12685,1851,3417,366,106,1117,489,741,1613,2517,16,28,201,223,13872,9663,2575,1103,490,41,12685,7558,3455,807,829,36
54039,05000US54039,"Kanawha County, West Virginia","Kanawha County, West Virginia",wv,50,0,ACSSF,32,,,,,54,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191765,191765,212.6971,901.5873494,43925,5803,8858,303,1437,2303,1737,892,4608,3590,60,7193,2361,4780,42375,5306,11946,1973,274,3167,1054,2260,4925,10330,12,106,542,480,43925,29421,8033,3514,2845,112,42375,24638,9405,2184,6035,113
54041,05000US54041,"Lewis County, West Virginia","Lewis County, West Virginia",wv,50,0,ACSSF,33,,,,,54,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16412,16412,42.64014,384.8955099,3432,300,376,66,84,103,143,71,263,229,37,973,275,512,3026,149,809,179,22,290,155,169,441,705,0,13,46,48,3432,2477,496,320,125,14,3026,1968,665,140,253,0
54043,05000US54043,"Lincoln County, West Virginia","Lincoln County, West Virginia",wv,50,0,ACSSF,34,,,,,54,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21599,21599,49.42128,437.0385037,3777,305,433,3,91,101,144,15,304,170,0,1365,305,541,3372,220,730,390,28,271,124,311,481,709,0,30,55,23,3777,2798,512,255,204,8,3372,2045,910,157,251,9
54045,05000US54045,"Logan County, West Virginia","Logan County, West Virginia",wv,50,0,ACSSF,35,,,,,54,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36169,36169,79.71357,453.7370459,6676,604,466,42,345,232,270,58,433,350,77,2340,468,991,5280,499,1515,214,3,269,137,619,742,1107,0,26,40,109,6676,5304,870,411,87,4,5280,3357,1320,392,208,3
54047,05000US54047,"McDowell County, West Virginia","McDowell County, West Virginia",wv,50,0,ACSSF,36,,,,,54,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21281,21281,39.89273,533.4555681,2423,104,206,26,224,16,193,3,49,90,0,939,100,473,2407,205,619,125,100,249,91,95,412,461,0,8,21,21,2423,1691,527,147,58,0,2407,1179,939,82,207,0
54049,05000US54049,"Marion County, West Virginia","Marion County, West Virginia",wv,50,0,ACSSF,37,,,,,54,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56698,56698,183.646,308.7353795,13511,1342,1901,28,444,670,660,321,1066,968,32,3507,1078,1494,11974,1367,3378,636,162,1120,398,593,997,2837,0,44,249,193,13511,9860,1980,1267,380,24,11974,7990,2404,528,1026,26
54051,05000US54051,"Marshall County, West Virginia","Marshall County, West Virginia",wv,50,0,ACSSF,38,,,,,54,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32716,32716,107.1142,305.431012,7190,547,788,39,375,249,461,128,644,378,4,1907,769,901,6267,548,1829,471,92,546,194,399,685,1243,0,55,120,85,7190,5291,1014,590,295,0,6267,4279,918,223,847,0
54053,05000US54053,"Mason County, West Virginia","Mason County, West Virginia",wv,50,0,ACSSF,39,,,,,54,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27207,27207,63.16218,430.7482876,4884,513,405,23,134,113,223,79,374,152,34,1045,864,925,4523,319,1210,250,38,280,268,102,641,1069,27,0,147,172,4884,3872,507,360,137,8,4523,2585,1140,182,616,0
54055,05000US54055,"Mercer County, West Virginia","Mercer County, West Virginia",wv,50,0,ACSSF,40,,,,,54,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62161,62161,148.358,418.9931382,12054,1045,1810,78,468,556,671,186,1429,785,38,2399,1112,1477,11400,798,3234,675,89,780,259,858,1683,2805,0,15,97,107,12054,8906,1336,1129,674,9,11400,7322,2711,457,910,0
54057,05000US54057,"Mineral County, West Virginia","Mineral County, West Virginia",wv,50,0,ACSSF,41,,,,,54,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27912,27912,85.14176,327.829732,5693,512,711,3,316,213,216,75,168,316,139,1173,976,875,4929,373,1092,397,17,505,130,240,808,1019,4,12,268,64,5693,4069,1011,387,226,0,4929,3334,998,114,483,0
54059,05000US54059,"Mingo County, West Virginia","Mingo County, West Virginia",wv,50,0,ACSSF,42,,,,,54,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26229,26229,61.99117,423.1086785,4603,305,470,5,177,56,143,34,403,193,40,1843,245,689,3581,234,1332,130,23,245,103,266,481,576,10,0,51,130,4603,3598,504,390,111,0,3581,1889,1242,156,280,14
54061,05000US54061,"Monongalia County, West Virginia","Monongalia County, West Virginia",wv,50,0,ACSSF,43,,,,,54,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100332,100332,278.6519,360.0621347,26288,3092,6930,220,740,2283,841,504,2507,1795,94,4171,1424,1687,22172,2188,7982,870,305,1860,477,1043,2188,4358,14,183,549,155,26288,17270,5660,1780,1565,13,22172,13180,5378,952,2621,41
54063,05000US54063,"Monroe County, West Virginia","Monroe County, West Virginia",wv,50,0,ACSSF,44,,,,,54,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13524,13524,28.60696,472.7521023,2854,284,302,0,96,44,148,47,187,209,164,609,474,290,2472,276,614,223,0,194,101,175,128,497,18,0,228,18,2854,1959,381,423,91,0,2472,1546,554,197,175,0
54065,05000US54065,"Morgan County, West Virginia","Morgan County, West Virginia",wv,50,0,ACSSF,45,,,,,54,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17450,17450,76.1767,229.0726536,3717,317,533,0,122,98,128,77,270,171,201,908,447,445,2996,322,786,200,50,219,119,134,224,715,0,61,114,52,3717,2615,563,323,216,0,2996,1687,855,153,301,0
54067,05000US54067,"Nicholas County, West Virginia","Nicholas County, West Virginia",wv,50,0,ACSSF,46,,,,,54,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26090,26090,40.33555,646.8239142,5330,461,483,40,230,127,118,21,505,161,46,1466,660,1012,4559,251,1158,434,46,323,268,207,643,1179,0,29,11,10,5330,3905,636,430,342,17,4559,2754,965,298,508,34
54069,05000US54069,"Ohio County, West Virginia","Ohio County, West Virginia",wv,50,0,ACSSF,47,,,,,54,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43956,43956,415.384,105.820166,10441,1241,1592,88,411,588,502,349,1053,847,27,1817,788,1138,10003,1118,2835,463,135,914,420,647,1231,1904,16,15,185,120,10441,7556,1452,814,606,13,10003,6440,1525,456,1572,10
